index,sourcetype,EventCode,Event_Description,timestamp,User,badge_access
security,history_access,,Access,2023-06-01 07:27:11.223717,,0
security,win*,556,,2023-06-02 20:13:11.223719,,1
security,win*,2436,,2023-05-29 09:52:11.223721,,1
security,history_access,,Access,2023-05-31 21:56:11.223724,,0
security,win*,3897,,2023-06-02 01:26:11.223726,,1
security,win*,2827,,2023-05-28 12:58:11.223728,,1
security,win*,4373,,2023-05-30 01:21:11.223730,,0
security,win*,2801,,2023-05-31 10:42:11.223732,,0
security,history_access,,Access,2023-05-31 17:03:11.223734,,1
security,win*,3008,,2023-05-28 00:34:11.223736,,0
security,history_access,,Access,2023-05-29 20:54:11.223739,,0
security,history_access,,Access,2023-05-29 11:41:11.223740,,0
security,history_access,,Access,2023-06-03 09:16:11.223742,,0
security,win*,1796,,2023-05-28 18:34:11.223744,,1
security,history_access,,Access,2023-05-28 14:36:11.223747,,0
security,win*,941,,2023-05-30 07:59:11.223749,,1
security,history_access,,Access,2023-05-30 03:01:11.223751,,1
security,history_access,,Access,2023-05-28 23:44:11.223753,,1
security,win*,1013,,2023-05-30 03:24:11.223755,,1
security,history_access,,Access,2023-05-29 08:27:11.223757,,0
security,win*,4539,,2023-06-02 01:06:11.223759,,0
security,history_access,,Access,2023-06-02 23:03:11.223761,,1
security,win*,1175,,2023-05-27 18:06:11.223763,,1
security,win*,2755,,2023-05-28 07:29:11.223766,,1
security,win*,4393,,2023-06-02 12:14:11.223768,,1
security,history_access,,Access,2023-06-02 17:05:11.223770,,0
security,win*,4566,,2023-05-29 06:53:11.223772,,0
security,win*,2631,,2023-06-02 01:16:11.223774,,1
security,win*,4084,,2023-06-01 06:58:11.223777,,1
security,history_access,,Access,2023-05-31 14:48:11.223779,,0
security,win*,4602,,2023-05-31 09:02:11.223781,,0
security,history_access,,Access,2023-06-01 14:57:11.223783,,1
security,history_access,,Access,2023-06-01 03:51:11.223785,,1
security,history_access,,Access,2023-05-30 22:41:11.223787,,1
security,history_access,,Access,2023-05-30 03:56:11.223789,,1
security,win*,777,,2023-05-29 23:51:11.223790,,1
security,history_access,,Access,2023-06-01 15:08:11.223793,,1
security,history_access,,Access,2023-05-28 16:17:11.223795,,1
security,win*,1359,,2023-05-31 01:18:11.223796,,1
security,history_access,,Access,2023-06-01 13:15:11.223799,,1
security,win*,2207,,2023-05-31 08:55:11.223801,,0
security,win*,4024,,2023-05-28 23:16:11.223803,,1
security,win*,4373,,2023-05-31 16:26:11.223805,,1
security,win*,1846,,2023-05-30 08:11:11.223808,,0
security,history_access,,Access,2023-06-03 03:31:11.223810,,1
security,history_access,,Access,2023-05-28 16:13:11.223812,,0
security,win*,3520,,2023-05-31 15:59:11.223814,,0
security,win*,4070,,2023-05-31 06:51:11.223817,,1
security,win*,4267,,2023-05-31 05:45:11.223819,,1
security,win*,3202,,2023-06-02 10:31:11.223821,,1
security,history_access,,Access,2023-05-31 09:21:11.223825,,0
security,history_access,,Access,2023-05-27 21:14:11.223827,,1
security,win*,4493,,2023-06-03 01:01:11.223830,,1
security,history_access,,Access,2023-05-30 20:07:11.223833,,0
security,win*,1590,,2023-06-01 22:03:11.223835,,1
security,history_access,,Access,2023-05-28 22:15:11.223837,,0
security,win*,2183,,2023-05-30 09:31:11.223839,,0
security,history_access,,Access,2023-06-03 01:03:11.223841,,0
security,history_access,,Access,2023-06-01 04:42:11.223843,,0
security,win*,2361,,2023-05-29 18:31:11.223845,,1
security,win*,3074,,2023-06-03 07:21:11.223847,,0
security,history_access,,Access,2023-06-03 07:04:11.223849,,1
security,history_access,,Access,2023-06-01 06:49:11.223851,,0
security,history_access,,Access,2023-05-28 03:21:11.223853,,1
security,win*,2283,,2023-05-27 18:33:11.223855,,0
security,history_access,,Access,2023-05-29 07:30:11.223857,,1
security,history_access,,Access,2023-05-30 04:06:11.223859,,0
security,history_access,,Access,2023-06-01 04:41:11.223861,,0
security,history_access,,Access,2023-06-01 15:47:11.223863,,1
security,win*,2494,,2023-05-28 16:45:11.223865,,1
security,history_access,,Access,2023-06-02 21:09:11.223867,,1
security,win*,2821,,2023-05-30 17:57:11.223869,,1
security,history_access,,Access,2023-05-29 23:25:11.223872,,0
security,win*,2346,,2023-06-03 06:32:11.223873,,0
security,history_access,,Access,2023-05-31 05:35:11.223876,,1
security,win*,1071,,2023-05-31 17:00:11.223878,,0
security,win*,2797,,2023-05-30 21:04:11.223880,,1
security,win*,2325,,2023-06-02 04:03:11.223882,,1
security,history_access,,Access,2023-05-29 05:40:11.223885,,0
security,history_access,,Access,2023-05-29 14:02:11.223887,,0
security,win*,1653,,2023-05-30 02:54:11.223889,,0
security,win*,3207,,2023-05-28 11:55:11.223891,,0
security,win*,4519,,2023-05-29 00:06:11.223893,,0
security,history_access,,Access,2023-05-28 04:58:11.223896,,0
security,win*,1314,,2023-06-01 21:51:11.223898,,0
security,win*,1696,,2023-05-30 18:47:11.223900,,1
security,history_access,,Access,2023-06-03 11:04:11.223902,,1
security,history_access,,Access,2023-06-01 20:22:11.223904,,1
security,win*,1398,,2023-05-29 15:45:11.223906,,1
security,win*,1352,,2023-05-30 13:57:11.223908,,0
security,history_access,,Access,2023-05-30 20:54:11.223911,,1
security,win*,1036,,2023-06-02 05:50:11.223912,,0
security,win*,2545,,2023-06-01 23:24:11.223915,,1
security,win*,1049,,2023-05-28 06:46:11.223917,,0
security,history_access,,Access,2023-05-30 20:46:11.223919,,0
security,win*,4473,,2023-05-29 19:15:11.223921,,1
security,win*,2720,,2023-05-28 05:06:11.223923,,1
security,win*,3157,,2023-05-31 19:43:11.223926,,1
security,history_access,,Access,2023-06-03 11:57:11.223928,,1
security,win*,4490,,2023-06-02 03:46:11.223930,,1
security,win*,1021,,2023-05-29 12:16:11.223933,,0
security,history_access,,Access,2023-06-03 10:23:11.223935,,1
security,win*,3055,,2023-05-31 04:29:11.223937,,0
security,history_access,,Access,2023-05-30 14:45:11.223939,,0
security,history_access,,Access,2023-06-01 10:48:11.223941,,1
security,win*,3064,,2023-06-02 00:58:11.223942,,1
security,history_access,,Access,2023-05-31 16:48:11.223945,,0
security,win*,4085,,2023-05-29 20:27:11.223947,,0
security,history_access,,Access,2023-05-29 15:04:11.223949,,0
security,history_access,,Access,2023-05-30 10:03:11.223951,,0
security,history_access,,Access,2023-06-02 05:28:11.223953,,1
security,win*,1329,,2023-06-01 16:53:11.223955,,0
security,win*,1519,,2023-05-31 10:37:11.223957,,0
security,history_access,,Access,2023-05-28 19:42:11.223959,,1
security,win*,787,,2023-05-28 09:22:11.223961,,0
security,win*,1676,,2023-05-29 19:27:11.223963,,0
security,win*,1266,,2023-05-28 10:39:11.223966,,0
security,win*,1829,,2023-05-29 06:33:11.223968,,1
security,win*,1877,,2023-05-29 05:47:11.223970,,0
security,history_access,,Access,2023-05-30 22:01:11.223973,,0
security,win*,3767,,2023-05-30 15:42:11.223975,,1
security,history_access,,Access,2023-05-30 05:54:11.223977,,0
security,history_access,,Access,2023-05-31 10:35:11.223979,,0
security,history_access,,Access,2023-06-01 00:29:11.223981,,0
security,win*,2053,,2023-05-28 08:47:11.223983,,0
security,history_access,,Access,2023-05-30 03:21:11.223985,,1
security,win*,1563,,2023-06-03 11:42:11.223987,,1
security,history_access,,Access,2023-06-03 09:02:11.223989,,1
security,history_access,,Access,2023-06-01 17:21:11.223993,,1
security,win*,830,,2023-06-02 09:48:11.223994,,0
security,history_access,,Access,2023-05-30 05:50:11.223997,,1
security,win*,4554,,2023-06-03 06:19:11.223998,,1
security,history_access,,Access,2023-05-30 15:42:11.224001,,0
security,history_access,,Access,2023-06-01 01:16:11.224003,,0
security,history_access,,Access,2023-06-01 12:45:11.224005,,0
security,history_access,,Access,2023-06-03 14:14:11.224006,,1
security,history_access,,Access,2023-05-28 00:09:11.224009,,1
security,win*,2557,,2023-05-29 13:05:11.224010,,0
security,win*,4065,,2023-05-28 03:50:11.224013,,0
security,history_access,,Access,2023-05-28 20:33:11.224015,,0
security,history_access,,Access,2023-05-28 22:33:11.224017,,1
security,history_access,,Access,2023-06-03 06:48:11.224019,,0
security,history_access,,Access,2023-05-30 21:54:11.224021,,1
security,history_access,,Access,2023-05-30 17:56:11.224022,,1
security,win*,1089,,2023-06-02 21:31:11.224024,,1
security,win*,2918,,2023-06-01 00:59:11.224027,,1
security,history_access,,Access,2023-06-02 16:27:11.224029,,1
security,win*,953,,2023-05-29 10:38:11.224031,,1
security,win*,1983,,2023-05-29 16:35:11.224033,,1
security,win*,2642,,2023-06-01 09:37:11.224035,,0
security,history_access,,Access,2023-05-31 08:57:11.224037,,1
security,history_access,,Access,2023-05-30 09:37:11.224039,,1
security,history_access,,Access,2023-05-30 20:46:11.224041,,0
security,history_access,,Access,2023-06-02 07:14:11.224043,,1
security,history_access,,Access,2023-05-29 06:20:11.224045,,1
security,history_access,,Access,2023-05-28 18:57:11.224047,,0
security,win*,2245,,2023-05-31 23:18:11.224049,,1
security,history_access,,Access,2023-06-02 13:56:11.224051,,1
security,win*,2229,,2023-06-01 18:30:11.224053,,1
security,win*,3829,,2023-05-28 02:31:11.224055,,1
security,win*,923,,2023-06-01 15:28:11.224058,,1
security,history_access,,Access,2023-05-27 23:04:11.224060,,1
security,history_access,,Access,2023-05-28 04:49:11.224062,,1
security,history_access,,Access,2023-05-29 10:15:11.224064,,0
security,history_access,,Access,2023-05-30 03:54:11.224066,,0
security,win*,1830,,2023-06-01 06:20:11.224068,,1
security,history_access,,Access,2023-06-01 07:03:11.224070,,0
security,history_access,,Access,2023-05-30 05:40:11.224072,,1
security,history_access,,Access,2023-06-03 15:16:11.224074,,1
security,history_access,,Access,2023-05-30 04:17:11.224076,,0
security,win*,867,,2023-06-03 11:36:11.224077,,1
security,win*,959,,2023-06-02 01:49:11.224080,,1
security,win*,1334,,2023-06-02 12:40:11.224082,,1
security,history_access,,Access,2023-05-31 14:28:11.224084,,0
security,win*,629,,2023-06-02 02:18:11.224086,,1
security,win*,3424,,2023-05-28 02:40:11.224088,,0
security,win*,1969,,2023-05-30 09:31:11.224091,,0
security,history_access,,Access,2023-06-01 15:56:11.224093,,0
security,history_access,,Access,2023-05-28 15:27:11.224095,,0
security,win*,4006,,2023-05-28 10:18:11.224096,,1
security,history_access,,Access,2023-06-01 13:05:11.224099,,1
security,win*,1176,,2023-06-02 18:53:11.224101,,0
security,win*,713,,2023-06-03 11:21:11.224103,,0
security,win*,1301,,2023-06-01 10:53:11.224105,,1
security,win*,2805,,2023-05-29 21:53:11.224108,,0
security,win*,2721,,2023-06-02 10:31:11.224110,,1
security,win*,2906,,2023-06-01 15:04:11.224112,,0
security,win*,1741,,2023-05-27 20:25:11.224115,,0
security,win*,4033,,2023-05-29 00:09:11.224117,,0
security,history_access,,Access,2023-06-01 03:40:11.224119,,1
security,win*,4006,,2023-06-01 19:44:11.224121,,0
security,history_access,,Access,2023-06-01 01:00:11.224124,,1
security,win*,887,,2023-05-31 05:58:11.224126,,0
security,win*,2245,,2023-06-02 21:22:11.224128,,1
security,win*,4336,,2023-06-01 01:44:11.224130,,1
security,win*,4592,,2023-05-29 09:52:11.224133,,0
security,win*,4357,,2023-05-29 14:52:11.224135,,0
security,history_access,,Access,2023-05-29 12:39:11.224137,,0
security,history_access,,Access,2023-05-30 23:40:11.224139,,0
security,history_access,,Access,2023-05-29 10:31:11.224141,,0
security,win*,4492,,2023-05-28 13:56:11.224143,,0
security,win*,1368,,2023-05-31 20:50:11.224145,,0
security,win*,3247,,2023-05-29 06:55:11.224148,,0
security,history_access,,Access,2023-06-02 16:29:11.224150,,1
security,win*,4216,,2023-05-28 09:24:11.224152,,1
security,history_access,,Access,2023-06-03 12:13:11.224154,,1
security,history_access,,Access,2023-05-29 19:22:11.224157,,0
security,history_access,,Access,2023-06-03 13:48:11.224159,,0
security,history_access,,Access,2023-06-03 09:33:11.224161,,1
security,win*,4036,,2023-05-28 03:17:11.224163,,0
security,win*,3390,,2023-05-29 00:58:11.224165,,1
security,history_access,,Access,2023-06-03 03:13:11.224168,,1
security,win*,4281,,2023-05-28 18:34:11.224171,,0
security,win*,2078,,2023-05-31 19:41:11.224174,,1
security,history_access,,Access,2023-05-29 16:59:11.224176,,0
security,history_access,,Access,2023-06-01 00:33:11.224178,,0
security,win*,751,,2023-05-28 11:04:11.224180,,0
security,history_access,,Access,2023-05-30 13:25:11.224183,,0
security,win*,1676,,2023-05-28 10:54:11.224185,,0
security,history_access,,Access,2023-05-30 22:04:11.224187,,0
security,win*,1335,,2023-05-31 20:03:11.224189,,1
security,history_access,,Access,2023-05-28 00:30:11.224192,,0
security,history_access,,Access,2023-06-01 03:39:11.224194,,0
security,win*,2252,,2023-05-28 05:16:11.224195,,0
security,win*,4597,,2023-05-29 23:55:11.224198,,0
security,win*,4586,,2023-06-02 18:31:11.224200,,1
security,history_access,,Access,2023-06-01 10:21:11.224202,,0
security,win*,1447,,2023-06-03 09:33:11.224204,,0
security,win*,3132,,2023-05-29 21:47:11.224207,,0
security,win*,1298,,2023-05-29 07:52:11.224209,,1
security,win*,2615,,2023-05-31 22:08:11.224211,,0
security,win*,1038,,2023-06-03 01:42:11.224214,,0
security,win*,3992,,2023-06-01 22:48:11.224216,,0
security,history_access,,Access,2023-06-01 12:16:11.224218,,1
security,win*,3534,,2023-05-28 05:21:11.224221,,0
security,history_access,,Access,2023-05-30 13:49:11.224223,,1
security,history_access,,Access,2023-06-01 17:45:11.224225,,0
security,win*,3673,,2023-05-31 21:40:11.224227,,1
security,history_access,,Access,2023-06-02 12:23:11.224229,,0
security,win*,2388,,2023-06-01 11:50:11.224231,,1
security,history_access,,Access,2023-06-01 23:22:11.224233,,1
security,win*,1957,,2023-06-02 03:21:11.224235,,1
security,win*,2778,,2023-05-28 08:32:11.224238,,1
security,history_access,,Access,2023-05-29 18:19:11.224240,,1
security,win*,1113,,2023-05-30 03:57:11.224242,,0
security,win*,3340,,2023-05-29 18:53:11.224244,,0
security,win*,1538,,2023-05-31 17:10:11.224246,,1
security,win*,1620,,2023-06-01 05:42:11.224248,,0
security,win*,924,,2023-06-03 07:45:11.224251,,0
security,history_access,,Access,2023-06-02 08:22:11.224253,,1
security,win*,1681,,2023-06-03 07:47:11.224255,,1
security,win*,745,,2023-06-01 02:00:11.224257,,0
security,history_access,,Access,2023-06-02 20:26:11.224259,,1
security,win*,3059,,2023-05-30 01:50:11.224261,,1
security,win*,1655,,2023-06-01 04:19:11.224264,,0
security,history_access,,Access,2023-05-30 10:02:11.224266,,1
security,history_access,,Access,2023-05-28 16:29:11.224268,,0
security,win*,3749,,2023-05-28 11:13:11.224270,,0
security,win*,3688,,2023-05-31 14:37:11.224272,,1
security,history_access,,Access,2023-05-27 22:23:11.224274,,1
security,history_access,,Access,2023-06-01 10:59:11.224276,,1
security,win*,4330,,2023-06-03 01:25:11.224278,,1
security,win*,3049,,2023-06-03 00:11:11.224280,,1
security,history_access,,Access,2023-05-29 13:03:11.224283,,0
security,win*,841,,2023-06-01 17:07:11.224285,,0
security,history_access,,Access,2023-06-02 20:35:11.224287,,0
security,win*,999,,2023-06-02 02:43:11.224289,,1
security,history_access,,Access,2023-05-29 15:13:11.224291,,1
security,win*,888,,2023-05-30 18:54:11.224293,,1
security,history_access,,Access,2023-05-28 13:46:11.224295,,1
security,history_access,,Access,2023-06-02 23:35:11.224297,,0
security,win*,1555,,2023-05-27 23:10:11.224299,,1
security,win*,2611,,2023-05-31 09:41:11.224302,,1
security,history_access,,Access,2023-06-03 03:42:11.224304,,1
security,history_access,,Access,2023-06-03 00:14:11.224306,,1
security,history_access,,Access,2023-06-01 17:14:11.224308,,0
security,win*,3151,,2023-05-31 08:49:11.224310,,0
security,win*,1669,,2023-06-03 09:21:11.224313,,1
security,win*,4411,,2023-05-27 23:10:11.224315,,0
security,history_access,,Access,2023-05-30 12:22:11.224317,,1
security,win*,4281,,2023-05-31 23:30:11.224319,,1
security,win*,2145,,2023-05-30 09:12:11.224321,,1
security,history_access,,Access,2023-05-31 20:17:11.224323,,0
security,win*,2231,,2023-06-01 04:16:11.224325,,1
security,win*,2062,,2023-05-28 16:42:11.224329,,1
security,history_access,,Access,2023-06-01 21:20:11.224331,,0
security,win*,1732,,2023-05-27 16:59:11.224333,,0
security,history_access,,Access,2023-05-31 19:51:11.224335,,1
security,win*,4400,,2023-05-27 23:29:11.224337,,0
security,win*,4367,,2023-05-29 19:32:11.224339,,1
security,history_access,,Access,2023-06-03 05:12:11.224342,,1
security,history_access,,Access,2023-06-01 21:49:11.224344,,0
security,history_access,,Access,2023-05-30 20:01:11.224346,,0
security,win*,2331,,2023-06-02 12:14:11.224348,,0
security,win*,871,,2023-05-29 10:48:11.224350,,0
security,history_access,,Access,2023-05-30 03:48:11.224352,,0
security,history_access,,Access,2023-05-29 16:53:11.224354,,0
security,win*,2908,,2023-05-29 03:31:11.224356,,0
security,win*,2761,,2023-06-01 22:46:11.224358,,1
security,win*,1416,,2023-06-02 19:21:11.224361,,0
security,win*,1065,,2023-05-29 10:52:11.224363,,0
